Node Number	Total Deformation (m)
56260	0.20008
56261	0.19991
56262	0.20007
56263	0.20006
56264	0.19988
56265	0.20005
56266	0.20004
56267	0.20151
56268	0.2013
56269	0.20133
56270	0.20155
56271	0.20136
56272	0.20139
56273	0.20183
56274	0.20181
56275	0.20165
56276	0.20166
56277	0.20185
56278	0.20167
56279	0.20168
56280	0.20187
56281	0.20169
56282	0.2017
56283	0.20188
56284	0.20171
56285	0.20171
56286	0.20189
56287	0.20172
56288	0.20172
56289	0.20189
56290	0.20173
56291	0.20173
56292	0.20189
56293	0.20173
56294	0.20173
56295	0.20189
56296	0.20173
56297	0.20173
56298	0.20188
56299	0.20173
56300	0.20172
56301	0.20187
56302	0.20172
56303	0.20171
56304	0.20186
56305	0.20171
56306	0.2017
56307	0.20184
56308	0.20169
56309	0.20168
56310	0.20181
56311	0.20167
56312	0.20166
56313	0.20179
56314	0.20164
56315	0.20163
56316	0.20176
56317	0.20162
56318	0.2016
56319	0.20172
56320	0.20159
56321	0.20157
56322	0.20169
56323	0.20155
56324	0.20153
56325	0.20165
56326	0.20152
56327	0.2015
56328	0.20161
56329	0.20148
56330	0.20146
56331	0.20157
56332	0.20144
56333	0.20142
56334	0.20153
56335	0.2014
56336	0.20137
56337	0.20149
56338	0.20135
56339	0.20133
56340	0.20144
56341	0.20131
56342	0.20129
56343	0.20139
56344	0.20127
56345	0.20124
56346	0.20135
56347	0.20122
56348	0.20119
56349	0.19986
56350	0.20003
56351	0.20002
56352	0.19982
56353	0.2
56354	0.19999
56355	0.19979
56356	0.19997
56357	0.19996
56358	0.19975
56359	0.19994
56360	0.19992
56361	0.19971
56362	0.1999
56363	0.19988
56364	0.19966
56365	0.19986
56366	0.19983
56367	0.19975
56368	0.19981
56369	0.20159
56370	0.20141
56371	0.20143
56372	0.20163
56373	0.20145
56374	0.20146
56375	0.20167
56376	0.20148
56377	0.20149
56378	0.2017
56379	0.20151
56380	0.20153
56381	0.20174
56382	0.20155
56383	0.20157
56384	0.20178
56385	0.2016
56386	0.20162
56387	0.20164
56388	0.20163
56389	0.19924
56390	0.19936
56391	0.19938
56392	0.19928
56393	0.1994
56394	0.19943
56395	0.19932
56396	0.19945
56397	0.19947
56398	0.19936
56399	0.19949
56400	0.19951
56401	0.19954
56402	0.19953
56403	0.20131
56404	0.20117
56405	0.20115
56406	0.20127
56407	0.20113
56408	0.20112
56409	0.20124
56410	0.20111
56411	0.20109
56412	0.2012
56413	0.20107
56414	0.20104
56415	0.20101
56416	0.20103
56417	0.1998
56418	0.19986
56419	0.2
56420	0.19998
56421	0.19976
56422	0.19995
56423	0.19993
56424	0.19971
56425	0.19991
56426	0.19988
56427	0.19967
56428	0.19986
56429	0.19984
56430	0.19963
56431	0.19982
56432	0.1998
56433	0.19959
56434	0.19978
56435	0.19976
56436	0.19955
56437	0.19974
56438	0.19972
56439	0.19951
56440	0.1997
56441	0.19968
56442	0.19948
56443	0.19966
56444	0.19965
56445	0.19945
56446	0.19963
56447	0.19961
56448	0.19942
56449	0.1996
56450	0.19959
56451	0.1994
56452	0.19957
56453	0.19956
56454	0.19938
56455	0.19955
56456	0.19954
56457	0.19936
56458	0.19954
56459	0.19953
56460	0.19935
56461	0.19952
56462	0.19952
56463	0.19935
56464	0.19951
56465	0.19951
56466	0.19935
56467	0.19951
56468	0.19951
56469	0.19935
56470	0.19951
56471	0.19951
56472	0.19936
56473	0.19951
56474	0.19951
56475	0.19937
56476	0.19952
56477	0.19952
56478	0.19938
56479	0.19953
56480	0.19954
56481	0.1994
56482	0.19955
56483	0.19956
56484	0.19943
56485	0.19957
56486	0.19958
56487	0.19946
56488	0.19959
56489	0.19961
56490	0.19949
56491	0.19962
56492	0.19964
56493	0.19953
56494	0.19966
56495	0.19967
56496	0.20083
56497	0.20086
56498	0.20068
56499	0.20066
56500	0.2008
56501	0.20064
56502	0.20064
56503	0.20077
56504	0.20062
56505	0.2006
56506	0.20074
56507	0.20059
56508	0.20058
56509	0.20072
56510	0.20057
56511	0.20056
56512	0.20071
56513	0.20055
56514	0.20054
56515	0.20069
56516	0.20053
56517	0.20053
56518	0.20069
56519	0.20052
56520	0.20052
56521	0.20068
56522	0.20051
56523	0.20051
56524	0.20068
56525	0.20051
56526	0.20051
56527	0.20069
56528	0.20051
56529	0.20051
56530	0.2007
56531	0.20052
56532	0.20052
56533	0.20071
56534	0.20053
56535	0.20053
56536	0.20073
56537	0.20054
56538	0.20055
56539	0.20075
56540	0.20056
56541	0.20057
56542	0.20077
56543	0.20058
56544	0.20059
56545	0.2008
56546	0.2006
56547	0.20062
56548	0.20083
56549	0.20063
56550	0.20065
56551	0.20087
56552	0.20067
56553	0.20068
56554	0.2009
56555	0.2007
56556	0.20072
56557	0.20094
56558	0.20074
56559	0.20076
56560	0.20098
56561	0.20078
56562	0.2008
56563	0.20102
56564	0.20082
56565	0.20084
56566	0.20106
56567	0.20086
56568	0.20088
56569	0.2011
56570	0.2009
56571	0.20091
56572	0.20115
56573	0.20093
56574	0.20094
56575	0.19988
56576	0.19992
56577	0.20004
56578	0.20003
56579	0.20005
56580	0.19973
56581	0.19969
56582	0.19986
56583	0.19987
56584	0.19977
56585	0.19989
56586	0.19992
56587	0.19982
56588	0.19994
56589	0.19996
56590	0.19986
56591	0.19999
56592	0.20001
56593	0.19991
56594	0.20003
56595	0.20005
56596	0.19995
56597	0.20007
56598	0.2001
56599	0.2
56600	0.20012
56601	0.20014
56602	0.20004
56603	0.20016
56604	0.20018
56605	0.20008
56606	0.2002
56607	0.20022
56608	0.20011
56609	0.20024
56610	0.20026
56611	0.20015
56612	0.20028
56613	0.20029
56614	0.20018
56615	0.20031
56616	0.20032
56617	0.2002
56618	0.20034
56619	0.20035
56620	0.20023
56621	0.20036
56622	0.20037
56623	0.20025
56624	0.20039
56625	0.20039
56626	0.20026
56627	0.2004
56628	0.20041
56629	0.20027
56630	0.20042
56631	0.20042
56632	0.20028
56633	0.20043
56634	0.20043
56635	0.20028
56636	0.20043
56637	0.20043
56638	0.20027
56639	0.20043
56640	0.20043
56641	0.20027
56642	0.20043
56643	0.20042
56644	0.20025
56645	0.20042
56646	0.20041
56647	0.20024
56648	0.20041
56649	0.2004
56650	0.20022
56651	0.20039
56652	0.20038
56653	0.2002
56654	0.20037
56655	0.20036
56656	0.20018
56657	0.20035
56658	0.20033
56659	0.20121
56660	0.20097
56661	0.20103
56662	0.20126
56663	0.20106
56664	0.20111
56665	0.20149
56666	0.20148
56667	0.20131
56668	0.20131
56669	0.20151
56670	0.20132
56671	0.20133
56672	0.20153
56673	0.20134
56674	0.20135
56675	0.20154
56676	0.20136
56677	0.20137
56678	0.20156
56679	0.20138
56680	0.20138
56681	0.20156
56682	0.20139
56683	0.20139
56684	0.20157
56685	0.2014
56686	0.2014
56687	0.20157
56688	0.2014
56689	0.2014
56690	0.20156
56691	0.2014
56692	0.2014
56693	0.20155
56694	0.20139
56695	0.20139
56696	0.20154
56697	0.20138
56698	0.20138
56699	0.20152
56700	0.20137
56701	0.20136
56702	0.2015
56703	0.20135
56704	0.20134
56705	0.20147
56706	0.20133
56707	0.20132
56708	0.20145
56709	0.2013
56710	0.20129
56711	0.20141
56712	0.20128
56713	0.20126
56714	0.20138
56715	0.20124
56716	0.20123
56717	0.20134
56718	0.20121
56719	0.20119
56720	0.2013
56721	0.20117
56722	0.20115
56723	0.20126
56724	0.20113
56725	0.20111
56726	0.20122
56727	0.20109
56728	0.20107
56729	0.20118
56730	0.20105
56731	0.20103
56732	0.20113
56733	0.201
56734	0.20098
56735	0.20109
56736	0.20096
56737	0.20094
56738	0.20104
56739	0.20091
56740	0.20089
56741	0.20099
56742	0.20086
56743	0.20081
56744	0.20015
56745	0.20032
56746	0.20031
56747	0.20012
56748	0.2003
56749	0.20029
56750	0.20008
56751	0.20028
56752	0.20025
56753	0.20004
56754	0.20023
56755	0.2002
56756	0.2
56757	0.20019
56758	0.20019
56759	0.20009
56760	0.20016
56761	0.2013
56762	0.20113
56763	0.20111
56764	0.20133
56765	0.20113
56766	0.20116
56767	0.20136
56768	0.20118
56769	0.20117
56770	0.2014
56771	0.20118
56772	0.20123
56773	0.20145
56774	0.20126
56775	0.20131
56776	0.20131
56777	0.20133
56778	0.19957
56779	0.19969
56780	0.19972
56781	0.19962
56782	0.19974
56783	0.19978
56784	0.19966
56785	0.1998
56786	0.19982
56787	0.19985
56788	0.19983
56789	0.20097
56790	0.20079
56791	0.20081
56792	0.20094
56793	0.2008
56794	0.20082
56795	0.2009
56796	0.2008
56797	0.20074
56798	0.20069
56799	0.20071
56800	0.20015
56801	0.20019
56802	0.20034
56803	0.20028
56804	0.2001
56805	0.20026
56806	0.20028
56807	0.20006
56808	0.20025
56809	0.20023
56810	0.20001
56811	0.20021
56812	0.20019
56813	0.19997
56814	0.20017
56815	0.20015
56816	0.19993
56817	0.20013
56818	0.20011
56819	0.19989
56820	0.20009
56821	0.20007
56822	0.19985
56823	0.20005
56824	0.20003
56825	0.19981
56826	0.20001
56827	0.19999
56828	0.19978
56829	0.19998
56830	0.19996
56831	0.19975
56832	0.19994
56833	0.19993
56834	0.19973
56835	0.19992
56836	0.1999
56837	0.19971
56838	0.19989
56839	0.19988
56840	0.19969
56841	0.19987
56842	0.19986
56843	0.19968
56844	0.19986
56845	0.19985
56846	0.19967
56847	0.19984
56848	0.19984
56849	0.19967
56850	0.19984
56851	0.19983
56852	0.19967
56853	0.19983
56854	0.19983
56855	0.19967
56856	0.19983
56857	0.19983
56858	0.19968
56859	0.19984
56860	0.19984
56861	0.19969
56862	0.19985
56863	0.19985
56864	0.19971
56865	0.19986
56866	0.19987
56867	0.19973
56868	0.19988
56869	0.19989
56870	0.19976
56871	0.1999
56872	0.19991
56873	0.19979
56874	0.19993
56875	0.19994
56876	0.19981
56877	0.19996
56878	0.19996
56879	0.19985
56880	0.19997
56881	0.19997
56882	0.20049
56883	0.20053
56884	0.20032
56885	0.20037
56886	0.20046
56887	0.2003
56888	0.2003
56889	0.20044
56890	0.20029
56891	0.20029
56892	0.20042
56893	0.20026
56894	0.20027
56895	0.20039
56896	0.20023
56897	0.20024
56898	0.20037
56899	0.20021
56900	0.20022
56901	0.20036
56902	0.20019
56903	0.2002
56904	0.20035
56905	0.20018
56906	0.20019
56907	0.20034
56908	0.20017
56909	0.20018
56910	0.20034
56911	0.20017
56912	0.20017
56913	0.20034
56914	0.20017
56915	0.20017
56916	0.20026
56917	0.20034
56918	0.20017
56919	0.20017
56920	0.20026
56921	0.20035
56922	0.20018
56923	0.20018
56924	0.20037
56925	0.20019
56926	0.20019
56927	0.20039
56928	0.20021
56929	0.2002
56930	0.20041
56931	0.20023
56932	0.20022
56933	0.20044
56934	0.20026
56935	0.20024
56936	0.20046
56937	0.20029
56938	0.20027
56939	0.2005
56940	0.20032
56941	0.2003
56942	0.20053
56943	0.20035
56944	0.20033
56945	0.20057
56946	0.20039
56947	0.20037
56948	0.20061
56949	0.20043
56950	0.20041
56951	0.20065
56952	0.20047
56953	0.20045
56954	0.20069
56955	0.20051
56956	0.20049
56957	0.20073
56958	0.20055
56959	0.20053
56960	0.20075
56961	0.20059
56962	0.20056
56963	0.20082
56964	0.20063
56965	0.20058
56966	0.20059
56967	0.20028
56968	0.20036
56969	0.20043
56970	0.20002
56971	0.2
56972	0.20016
56973	0.20014
56974	0.20006
56975	0.20015
56976	0.2002
56977	0.20011
56978	0.20023
56979	0.20025
56980	0.20015
56981	0.20027
56982	0.2003
56983	0.2002
56984	0.20032
56985	0.20034
56986	0.20024
56987	0.20036
56988	0.20038
56989	0.20028
56990	0.20041
56991	0.20043
56992	0.20032
56993	0.20045
56994	0.20047
56995	0.20036
56996	0.20049
56997	0.20051
56998	0.2004
56999	0.20053
57000	0.20055
57001	0.20044
57002	0.20057
57003	0.20058
57004	0.20047
57005	0.2006
57006	0.20062
57007	0.2005
57008	0.20063
57009	0.20065
57010	0.20052
57011	0.20066
57012	0.20067
57013	0.20054
57014	0.20068
57015	0.20069
57016	0.20056
57017	0.2007
57018	0.20071
57019	0.20057
57020	0.20072
57021	0.20073
57022	0.20058
57023	0.20073
57024	0.20074
57025	0.20059
57026	0.20074
57027	0.20074
57028	0.20059
57029	0.20074
57030	0.20074
57031	0.20058
57032	0.20074
57033	0.20074
57034	0.20057
57035	0.20074
57036	0.20073
57037	0.20056
57038	0.20073
57039	0.20072
57040	0.20054
57041	0.20071
57042	0.2007
57043	0.20052
57044	0.2007
57045	0.20068
57046	0.20049
57047	0.20067
57048	0.20066
57049	0.20047
57050	0.20064
57051	0.20061
57052	0.20094
57053	0.2007
57054	0.20077
57055	0.20096
57056	0.20083
57057	0.20114
57058	0.20116
57059	0.20095
57060	0.20099
57061	0.20115
57062	0.20097
57063	0.20094
57064	0.20118
57065	0.201
57066	0.20099
57067	0.2012
57068	0.20102
57069	0.20101
57070	0.20121
57071	0.20104
57072	0.20103
57073	0.20122
57074	0.20105
57075	0.20105
57076	0.20123
57077	0.20106
57078	0.20106
57079	0.20123
57080	0.20107
57081	0.20107
57082	0.20123
57083	0.20107
57084	0.20107
57085	0.20123
57086	0.20106
57087	0.20107
57088	0.20122
57089	0.20105
57090	0.20106
57091	0.2012
57092	0.20104
57093	0.20105
57094	0.20118
57095	0.20102
57096	0.20103
57097	0.20116
57098	0.201
57099	0.20101
57100	0.20113
57101	0.20098
57102	0.20099
57103	0.2011
57104	0.20095
57105	0.20096
57106	0.20107
57107	0.20092
57108	0.20093
57109	0.20104
57110	0.20088
57111	0.2009
57112	0.201
57113	0.20085
57114	0.20087
57115	0.20096
57116	0.20081
57117	0.20083
57118	0.20092
57119	0.20077
57120	0.20079
57121	0.20087
57122	0.20072
57123	0.20074
57124	0.20083
57125	0.20068
57126	0.2007
57127	0.20079
57128	0.20064
57129	0.20066
57130	0.20074
57131	0.20059
57132	0.20061
57133	0.20066
57134	0.20054
57135	0.20056
57136	0.20063
57137	0.20046
57138	0.20044
57139	0.20049
57140	0.20045
57141	0.20061
57142	0.20065
57143	0.20042
57144	0.20064
57145	0.20059
57146	0.20037
57147	0.20057
57148	0.20052
57149	0.20035
57150	0.2005
57151	0.20046
57152	0.2005
57153	0.20046
57154	0.20052
57155	0.20098
57156	0.2008
57157	0.20082
57158	0.201
57159	0.20085
57160	0.2009
57161	0.20104
57162	0.20087
57163	0.20082
57164	0.20089
57165	0.20114
57166	0.20096
57167	0.20091
57168	0.20101
57169	0.19992
57170	0.2
57171	0.20005
57172	0.19997
57173	0.20009
57174	0.20014
57175	0.20015
57176	0.20016
57177	0.20066
57178	0.20047
57179	0.20049
57180	0.20061
57181	0.2005
57182	0.20039
57183	0.20044
57184	0.20046
57185	0.20059
57186	0.20041
57187	0.2004
57188	0.20036
57189	0.20033
57190	0.20029
57191	0.20024
57192	0.20021
57193	0.20017
57194	0.20014
57195	0.20011
57196	0.20008
57197	0.20006
57198	0.20004
57199	0.20002
57200	0.20001
57201	0.2
57202	0.2
57203	0.20009
57204	0.2
57205	0.20001
57206	0.20002
57207	0.20003
57208	0.20005
57209	0.20007
57210	0.2001
57211	0.20012
57212	0.20012
57213	0.20017
57214	0.20028
57215	0.20029
57216	0.20032
57217	0.20032
57218	0.2004
57219	0.20044
57220	0.20048
57221	0.20053
57222	0.20057
57223	0.20061
57224	0.20066
57225	0.20069
57226	0.20073
57227	0.20076
57228	0.20079
57229	0.20082
57230	0.20085
57231	0.20086
57232	0.20088
57233	0.20089
57234	0.2009
57235	0.2009
57236	0.2009
57237	0.20089
57238	0.20088
57239	0.20087
57240	0.20085
57241	0.20082
57242	0.20078
57243	0.2008
57244	0.20068
57245	0.20079
57246	0.2007
57247	0.20061
57248	0.20072
57249	0.20063
57250	0.20068
57251	0.20074
57252	3.31E-02
57253	3.32E-02
57254	3.01E-02
57255	1.56E-02
57256	2.80E-02
57257	3.06E-02
57258	1.62E-02
57259	3.28E-02
57260	3.30E-02
57261	3.11E-02
57262	2.39E-02
57263	3.08E-02
57264	1.60E-02
57265	1.51E-02
57266	3.90E-02
57267	3.29E-02
57268	3.34E-02
57269	2.88E-02
57270	2.94E-02
57271	1.57E-02
57272	2.84E-02
57273	3.30E-02
57274	3.36E-02
57275	2.89E-02
57276	2.95E-02
57277	1.58E-02
57278	2.85E-02
57279	3.29E-02
57280	3.33E-02
57281	2.59E-02
57282	3.08E-02
57283	1.60E-02
57284	3.29E-02
57285	3.33E-02
57286	2.64E-02
57287	3.08E-02
57288	1.61E-02
57289	3.30E-02
57290	3.29E-02
57291	2.99E-02
57292	1.55E-02
57293	3.00E-02
57294	2.75E-02
57295	1.59E-02
57296	3.28E-02
57297	3.27E-02
57298	3.04E-02
57299	2.52E-02
57300	1.51E-02
57301	3.97E-02
57302	3.75E-02
57303	3.38E-02
57304	3.14E-02
57305	2.64E-02
57306	1.60E-02
57307	4.10E-02
57308	4.15E-02
57309	4.18E-02
57310	3.21E-02
57311	3.26E-02
57312	1.69E-02
57313	4.17E-02
57314	3.36E-02
57315	3.04E-02
57316	2.65E-02
57317	1.63E-02
57318	3.17E-02
57319	1.66E-02
57320	3.37E-02
57321	3.06E-02
57322	3.19E-02
57323	1.67E-02
57324	2.80E-02
57325	3.09E-02
57326	1.65E-02
57327	1.47E-02
57328	2.81E-02
57329	3.10E-02
57330	1.66E-02
57331	3.02E-02
57332	1.48E-02
57333	3.37E-02
57334	3.09E-02
57335	2.93E-02
57336	1.68E-02
57337	2.97E-02
57338	3.11E-02
57339	1.64E-02
57340	3.25E-02
57341	1.67E-02
57342	3.13E-02
57343	1.66E-02
57344	2.94E-02
57345	3.10E-02
57346	1.65E-02
57347	3.22E-02
57348	2.80E-02
57349	2.57E-02
57350	1.54E-02
57351	3.94E-02
57352	2.81E-02
57353	1.65E-02
57354	3.16E-02
57355	2.41E-02
57356	3.02E-02
57357	1.52E-02
57358	1.44E-02
57359	3.98E-02
57360	4.00E-02
57361	1.39E-02
57362	2.64E-02
57363	2.93E-02
57364	1.44E-02
57365	2.42E-02
57366	3.01E-02
57367	1.51E-02
57368	1.44E-02
57369	3.95E-02
57370	1.39E-02
57371	2.63E-02
57372	2.63E-02
57373	1.44E-02
57374	1.38E-02
57375	2.61E-02
57376	2.91E-02
57377	1.42E-02
57378	1.37E-02
57379	2.83E-02
57380	2.60E-02
57381	1.41E-02
57382	1.38E-02
57383	2.85E-02
57384	2.62E-02
57385	1.42E-02
57386	2.48E-02
57387	1.15E-02
57388	1.16E-02
57389	2.53E-02
57390	1.02E-02
57391	2.49E-02
57392	1.15E-02
57393	1.17E-02
57394	2.54E-02
57395	1.02E-02
57396	2.49E-02
57397	1.16E-02
57398	1.16E-02
57399	2.55E-02
57400	1.01E-02
57401	2.44E-02
57402	2.00E-02
57403	1.12E-02
57404	9.65E-03
57405	1.06E-02
57406	3.32E-02
57407	1.38E-02
57408	2.84E-02
57409	2.61E-02
57410	1.42E-02
57411	1.37E-02
57412	2.89E-02
57413	2.61E-02
57414	1.43E-02
57415	2.37E-02
57416	2.96E-02
57417	1.47E-02
57418	1.38E-02
57419	3.87E-02
57420	1.50E-02
57421	1.51E-02
57422	1.51E-02
57423	1.50E-02
57424	9.65E-03
57425	1.00E-02
57426	3.34E-02
57427	3.21E-02
57428	1.03E-02
57429	1.03E-02
57430	3.37E-02
57431	3.39E-02
57432	1.27E-02
57433	4.30E-03
57434	4.31E-03
57435	1.46E-02
57436	4.27E-03
57437	3.75E-03
57438	1.45E-02
57439	4.33E-03
57440	3.72E-03
57441	1.46E-02
57442	4.29E-03
57443	3.69E-03
57444	1.28E-02
57445	4.29E-03
57446	4.34E-03
57447	1.51E-02
57448	4.43E-03
57449	4.29E-03
57450	1.29E-02
57451	4.44E-03
57452	4.33E-03
57453	1.50E-02
57454	4.29E-03
57455	4.35E-03
57456	1.28E-02
57457	4.36E-03
57458	4.30E-03
57459	1.52E-02
57460	4.34E-03
57461	4.43E-03
57462	4.62E-03
57463	3.79E-03
57464	3.74E-03
57465	4.58E-03
57466	3.73E-03
57467	3.65E-03
57468	1.46E-02
57469	1.47E-02
57470	1.28E-02
57471	1.52E-02
57472	1.52E-02
57473	1.29E-02
57474	1.47E-02
57475	1.29E-02
57476	1.30E-02
57477	1.53E-02
57478	4.06E-03
57479	3.45E-03
57480	4.16E-03
57481	4.15E-03
57482	3.91E-03
57483	3.68E-03
57484	4.94E-02
57485	4.95E-02
57486	4.70E-02
57487	0.64374
57488	0.6428
57489	0.64784
57490	0.65297
57491	0.65121
57492	0.64241
57493	0.6542
57494	0.64384
57495	0.64502
57496	0.64677
57497	0.56933
57498	0.49403
57499	0.56007
57500	0.48928
57501	0.4837
57502	0.52595
57503	0.57772
57504	0.54251
57505	0.52505
57506	0.54812
57507	0.49326
57508	0.56392
57509	0.53846
57510	0.51052
57511	0.57067
57512	0.59433
57513	0.50605
57514	0.57853
57515	0.55367
57516	0.54181
57517	0.50129
